time	V(n002)
5.335314889117776e-005	1.403324e+001
5.335363460546347e-005	1.403117e+001
5.335412031974918e-005	1.402944e+001
5.335460603403490e-005	1.402805e+001
5.335509174832062e-005	1.402700e+001
5.335557746260633e-005	1.402629e+001
5.335617746260633e-005	1.402594e+001
5.335657746260633e-005	1.402602e+001
5.335717746260633e-005	1.402660e+001
5.335757746260634e-005	1.402731e+001
5.335797746260634e-005	1.402827e+001
5.335817746260634e-005	1.402884e+001
5.335877746260634e-005	1.403093e+001
5.335917746260634e-005	1.403264e+001
5.335937746260634e-005	1.403358e+001
5.335957746260634e-005	1.403458e+001
5.335977746260634e-005	1.403565e+001
5.335997746260634e-005	1.403677e+001
5.336017746260634e-005	1.403795e+001
5.336037746260634e-005	1.403919e+001
5.336057746260634e-005	1.404048e+001
5.336077746260634e-005	1.404183e+001
5.336097746260634e-005	1.404323e+001
5.336117746260634e-005	1.404468e+001
5.336137746260634e-005	1.404619e+001
5.336157746260634e-005	1.404774e+001
5.336177746260635e-005	1.404934e+001
5.336197746260635e-005	1.405098e+001
5.336217746260635e-005	1.405266e+001
5.336237746260635e-005	1.405438e+001
5.336257746260635e-005	1.405613e+001
5.336277746260635e-005	1.405791e+001
5.336297746260635e-005	1.405971e+001
5.336317746260635e-005	1.406152e+001
5.336337746260635e-005	1.406334e+001
5.336357746260635e-005	1.406516e+001
5.336377746260635e-005	1.406697e+001
5.336397746260635e-005	1.406875e+001
5.336417746260635e-005	1.407050e+001
5.336437746260635e-005	1.407221e+001
5.336457746260635e-005	1.407388e+001
5.336477746260635e-005	1.407550e+001
5.336497746260635e-005	1.407709e+001
5.336517746260635e-005	1.407865e+001
5.336537746260635e-005	1.408017e+001
5.336557746260635e-005	1.408167e+001
5.336577746260635e-005	1.408314e+001
5.336597746260635e-005	1.408459e+001
5.336617746260635e-005	1.408603e+001
5.336637746260636e-005	1.408745e+001
5.336657746260636e-005	1.408886e+001
5.336677746260636e-005	1.409027e+001
5.336697746260636e-005	1.409166e+001
5.336717746260636e-005	1.409305e+001
5.336737746260636e-005	1.409444e+001
5.336757746260636e-005	1.409583e+001
5.336777746260636e-005	1.409722e+001
5.336797746260636e-005	1.409861e+001
5.336817746260636e-005	1.410000e+001
5.336837746260636e-005	1.410139e+001
5.336857746260636e-005	1.410279e+001
5.336877746260636e-005	1.410419e+001
5.336897746260636e-005	1.410560e+001
5.336917746260636e-005	1.410702e+001
5.336937746260636e-005	1.410844e+001
5.336957746260636e-005	1.410987e+001
5.336977746260636e-005	1.411131e+001
5.336997746260636e-005	1.411275e+001
5.337017746260636e-005	1.411421e+001
5.337037746260636e-005	1.411567e+001
5.337057746260636e-005	1.411715e+001
5.337077746260636e-005	1.411863e+001
5.337117746260637e-005	1.412163e+001
5.337157746260637e-005	1.412467e+001
5.337197746260637e-005	1.412776e+001
5.337257746260637e-005	1.413247e+001
5.337317746260637e-005	1.413729e+001
5.337377746260637e-005	1.414221e+001
5.337426317689208e-005	1.414628e+001
5.337474889117780e-005	1.415042e+001
5.337523460546352e-005	1.415463e+001
5.337572031974923e-005	1.415892e+001
5.337620603403495e-005	1.416328e+001
5.337669174832067e-005	1.416772e+001
5.337717746260638e-005	1.417224e+001
5.337763460546352e-005	1.417656e+001
5.337809174832067e-005	1.418095e+001
5.337854889117781e-005	1.418541e+001
5.337900603403495e-005	1.418994e+001
5.337946317689210e-005	1.419454e+001
5.337992031974924e-005	1.419921e+001
5.338037746260639e-005	1.420395e+001
5.338057746260639e-005	1.420604e+001
5.338189174832068e-005	1.422015e+001
5.338320603403496e-005	1.423484e+001
5.338452031974925e-005	1.425010e+001
5.338583460546354e-005	1.426594e+001
5.338714889117783e-005	1.428235e+001
5.338846317689212e-005	1.429933e+001
5.338977746260641e-005	1.431689e+001
5.339043460546355e-005	1.432587e+001
5.339109174832070e-005	1.433498e+001
5.339174889117784e-005	1.434421e+001
5.339240603403498e-005	1.435358e+001
5.339306317689213e-005	1.436308e+001
5.339372031974927e-005	1.437270e+001
5.339437746260642e-005	1.438246e+001
5.339457746260642e-005	1.438545e+001
5.339497746260642e-005	1.439147e+001
5.339557746260642e-005	1.440057e+001
5.339634889117785e-005	1.441244e+001
5.339712031974928e-005	1.442445e+001
5.339789174832071e-005	1.443660e+001
5.339866317689214e-005	1.444891e+001
5.339943460546357e-005	1.446135e+001
5.340020603403500e-005	1.447395e+001
5.340097746260643e-005	1.448669e+001
5.340137746260643e-005	1.449334e+001
5.340197746260643e-005	1.450338e+001
5.340257746260643e-005	1.451349e+001
5.340297746260644e-005	1.452028e+001
5.340337746260644e-005	1.452709e+001
5.340357746260644e-005	1.453051e+001
5.340377746260644e-005	1.453394e+001
5.340417746260644e-005	1.454081e+001
5.340477746260644e-005	1.455118e+001
5.340537746260644e-005	1.456162e+001
5.340597746260644e-005	1.457211e+001
5.340637746260644e-005	1.457914e+001
5.340677746260644e-005	1.458619e+001
5.340697746260644e-005	1.458973e+001
5.340737746260644e-005	1.459682e+001
5.340777746260645e-005	1.460394e+001
5.340837746260645e-005	1.461465e+001
5.340897746260645e-005	1.462542e+001
5.341034889117788e-005	1.465027e+001
5.341172031974931e-005	1.467527e+001
5.341309174832075e-005	1.470043e+001
5.341446317689217e-005	1.472575e+001
5.341583460546361e-005	1.475122e+001
5.341720603403504e-005	1.477685e+001
5.341857746260647e-005	1.480264e+001
5.341997746260647e-005	1.482903e+001
5.342137746260648e-005	1.485542e+001
5.342277746260648e-005	1.488181e+001
5.342417746260648e-005	1.490821e+001
5.342557746260648e-005	1.493461e+001
5.342697746260649e-005	1.496101e+001
5.342837746260649e-005	1.498742e+001
5.342972031974935e-005	1.501268e+001
5.343106317689221e-005	1.503786e+001
5.343240603403507e-005	1.506294e+001
5.343374889117793e-005	1.508794e+001
5.343509174832079e-005	1.511286e+001
5.343643460546365e-005	1.513768e+001
5.343777746260651e-005	1.516242e+001
5.343814889117794e-005	1.516924e+001
5.343852031974937e-005	1.517605e+001
5.343889174832080e-005	1.518285e+001
5.343926317689223e-005	1.518964e+001
5.343963460546366e-005	1.519642e+001
5.344000603403509e-005	1.520319e+001
5.344037746260652e-005	1.520996e+001
5.344057746260652e-005	1.521360e+001
5.344134889117795e-005	1.522761e+001
5.344212031974938e-005	1.524157e+001
5.344289174832081e-005	1.525550e+001
5.344366317689224e-005	1.526938e+001
5.344443460546367e-005	1.528322e+001
5.344520603403510e-005	1.529703e+001
5.344597746260653e-005	1.531078e+001
5.344677746260653e-005	1.532501e+001
5.344757746260653e-005	1.533918e+001
5.344837746260653e-005	1.535332e+001
5.344917746260654e-005	1.536740e+001
5.344997746260654e-005	1.538145e+001
5.345077746260654e-005	1.539544e+001
5.345157746260654e-005	1.540940e+001
5.345306317689226e-005	1.543518e+001
5.345454889117798e-005	1.546083e+001
5.345603460546370e-005	1.548634e+001
5.345752031974941e-005	1.551171e+001
5.345900603403513e-005	1.553694e+001
5.346049174832085e-005	1.556204e+001
5.346197746260656e-005	1.558701e+001
5.346320603403514e-005	1.560756e+001
5.346443460546371e-005	1.562805e+001
5.346566317689229e-005	1.564847e+001
5.346689174832086e-005	1.566883e+001
5.346812031974943e-005	1.568912e+001
5.346934889117801e-005	1.570935e+001
5.347057746260658e-005	1.572950e+001
5.347249174832088e-005	1.576079e+001
5.347440603403516e-005	1.579200e+001
5.347632031974945e-005	1.582314e+001
5.347823460546374e-005	1.585421e+001
5.348014889117804e-005	1.588521e+001
5.348206317689232e-005	1.591613e+001
5.348397746260661e-005	1.594698e+001
5.348632031974947e-005	1.598471e+001
5.348866317689234e-005	1.602246e+001
5.349100603403520e-005	1.606025e+001
5.349334889117806e-005	1.609807e+001
5.349569174832093e-005	1.613592e+001
5.349803460546379e-005	1.617379e+001
5.350037746260665e-005	1.621170e+001
5.350057746260665e-005	1.621495e+001
5.350246317689237e-005	1.624555e+001
5.350434889117809e-005	1.627621e+001
5.350623460546381e-005	1.630693e+001
5.350812031974952e-005	1.633772e+001
5.351000603403524e-005	1.636857e+001
5.351189174832096e-005	1.639948e+001
5.351377746260668e-005	1.643045e+001
5.351526317689239e-005	1.645491e+001
5.351674889117812e-005	1.647940e+001
5.351823460546383e-005	1.650393e+001
5.351972031974955e-005	1.652850e+001
5.352120603403526e-005	1.655311e+001
5.352269174832099e-005	1.657776e+001
5.352417746260670e-005	1.660245e+001
5.352577746260670e-005	1.662907e+001
5.352737746260671e-005	1.665573e+001
5.352897746260671e-005	1.668242e+001
5.353057746260672e-005	1.670915e+001
5.353217746260672e-005	1.673590e+001
5.353377746260672e-005	1.676269e+001
5.353537746260673e-005	1.678951e+001
5.353829174832102e-005	1.683846e+001
5.354120603403531e-005	1.688742e+001
5.354412031974960e-005	1.693639e+001
5.354703460546390e-005	1.698538e+001
5.354994889117819e-005	1.703439e+001
5.355286317689248e-005	1.708341e+001
5.355577746260677e-005	1.713245e+001
5.355643460546392e-005	1.714349e+001
5.355709174832106e-005	1.715453e+001
5.355774889117821e-005	1.716557e+001
5.355840603403534e-005	1.717660e+001
5.355906317689249e-005	1.718763e+001
5.355972031974964e-005	1.719866e+001
5.356037746260678e-005	1.720969e+001
5.356057746260678e-005	1.721304e+001
5.356397746260679e-005	1.727007e+001
5.356737746260680e-005	1.732691e+001
5.357077746260680e-005	1.738358e+001
5.357417746260681e-005	1.744008e+001
5.357757746260682e-005	1.749639e+001
5.358097746260683e-005	1.755253e+001
5.358437746260683e-005	1.760849e+001
5.358689174832113e-005	1.764970e+001
5.358940603403541e-005	1.769074e+001
5.359192031974971e-005	1.773163e+001
5.359443460546400e-005	1.777236e+001
5.359694889117829e-005	1.781294e+001
5.359946317689258e-005	1.785336e+001
5.360197746260687e-005	1.789362e+001
5.360337746260687e-005	1.791595e+001
5.360477746260688e-005	1.793823e+001
5.360617746260688e-005	1.796045e+001
5.360757746260688e-005	1.798261e+001
5.360897746260689e-005	1.800472e+001
5.361037746260689e-005	1.802677e+001
5.361177746260689e-005	1.804877e+001
5.361234889117833e-005	1.805773e+001
5.361292031974975e-005	1.806668e+001
5.361349174832118e-005	1.807562e+001
5.361406317689261e-005	1.808456e+001
5.361463460546404e-005	1.809348e+001
5.361520603403547e-005	1.810240e+001
5.361577746260690e-005	1.811131e+001
5.361617746260690e-005	1.811754e+001
5.361637746260690e-005	1.812066e+001
5.361657746260690e-005	1.812377e+001
5.361677746260690e-005	1.812688e+001
5.361697746260690e-005	1.813000e+001
5.361717746260691e-005	1.813311e+001
5.361737746260691e-005	1.813622e+001
5.361757746260691e-005	1.813933e+001
5.361777746260691e-005	1.814245e+001
5.361797746260691e-005	1.814557e+001
5.361817746260691e-005	1.814869e+001
5.361837746260691e-005	1.815182e+001
5.361857746260691e-005	1.815497e+001
5.361877746260691e-005	1.815812e+001
5.361897746260691e-005	1.816130e+001
5.361917746260691e-005	1.816449e+001
5.361937746260691e-005	1.816770e+001
5.361957746260691e-005	1.817094e+001
5.361977746260691e-005	1.817421e+001
5.361997746260691e-005	1.817751e+001
5.362017746260691e-005	1.818084e+001
5.362037746260691e-005	1.818421e+001
5.362057746260691e-005	1.818762e+001
5.362077746260691e-005	1.819107e+001
5.362097746260691e-005	1.819456e+001
5.362117746260691e-005	1.819811e+001
5.362137746260691e-005	1.820170e+001
5.362157746260691e-005	1.820534e+001
5.362177746260692e-005	1.820904e+001
5.362197746260692e-005	1.821279e+001
5.362217746260692e-005	1.821660e+001
5.362237746260692e-005	1.822047e+001
5.362257746260692e-005	1.822440e+001
5.362277746260692e-005	1.822839e+001
5.362297746260692e-005	1.823245e+001
5.362317746260692e-005	1.823657e+001
5.362337746260692e-005	1.824076e+001
5.362357746260692e-005	1.824501e+001
5.362377746260692e-005	1.824933e+001
5.362397746260692e-005	1.825372e+001
5.362417746260692e-005	1.825818e+001
5.362437746260692e-005	1.826272e+001
5.362457746260692e-005	1.826732e+001
5.362477746260692e-005	1.827200e+001
5.362497746260692e-005	1.827675e+001
5.362517746260692e-005	1.828157e+001
5.362537746260692e-005	1.828647e+001
5.362557746260692e-005	1.829144e+001
5.362577746260692e-005	1.829648e+001
5.362597746260692e-005	1.830160e+001
5.362637746260693e-005	1.831207e+001
5.362677746260693e-005	1.832283e+001
5.362737746260693e-005	1.833952e+001
5.362777746260693e-005	1.835102e+001
5.362797746260693e-005	1.835688e+001
5.362817746260693e-005	1.836281e+001
5.362837746260693e-005	1.836881e+001
5.362857746260693e-005	1.837489e+001
5.362877746260693e-005	1.838103e+001
5.362897746260693e-005	1.838724e+001
5.362917746260693e-005	1.839351e+001
5.362937746260693e-005	1.839986e+001
5.362957746260693e-005	1.840627e+001
5.362997746260693e-005	1.841928e+001
5.363017746260693e-005	1.842588e+001
5.363057746260693e-005	1.843927e+001
5.363097746260694e-005	1.845289e+001
5.363137746260694e-005	1.846673e+001
5.363197746260694e-005	1.848788e+001
5.363237746260694e-005	1.850222e+001
5.363277746260694e-005	1.851674e+001
5.363317746260694e-005	1.853142e+001
5.363337746260694e-005	1.853882e+001
5.363357746260694e-005	1.854625e+001
5.363377746260694e-005	1.855371e+001
5.363397746260694e-005	1.856121e+001
5.363417746260694e-005	1.856873e+001
5.363437746260694e-005	1.857628e+001
5.363457746260694e-005	1.858386e+001
5.363477746260694e-005	1.859146e+001
5.363497746260694e-005	1.859908e+001
5.363517746260694e-005	1.860671e+001
5.363537746260694e-005	1.861437e+001
5.363557746260695e-005	1.862204e+001
5.363577746260695e-005	1.862972e+001
5.363597746260695e-005	1.863741e+001
5.363617746260695e-005	1.864511e+001
5.363637746260695e-005	1.865282e+001
5.363657746260695e-005	1.866053e+001
5.363677746260695e-005	1.866825e+001
5.363697746260695e-005	1.867596e+001
5.363717746260695e-005	1.868367e+001
5.363737746260695e-005	1.869138e+001
5.363757746260695e-005	1.869908e+001
5.363777746260695e-005	1.870678e+001
5.363797746260695e-005	1.871446e+001
5.363817746260695e-005	1.872213e+001
5.363837746260695e-005	1.872979e+001
5.363857746260695e-005	1.873743e+001
5.363877746260695e-005	1.874506e+001
5.363897746260695e-005	1.875267e+001
5.363917746260695e-005	1.876025e+001
5.363937746260695e-005	1.876781e+001
5.363957746260695e-005	1.877535e+001
5.363977746260695e-005	1.878286e+001
5.363997746260696e-005	1.879034e+001
5.364017746260696e-005	1.879780e+001
5.364037746260696e-005	1.880522e+001
5.364057746260696e-005	1.881261e+001
5.364077746260696e-005	1.881996e+001
5.364097746260696e-005	1.882728e+001
5.364117746260696e-005	1.883456e+001
5.364137746260696e-005	1.884180e+001
5.364157746260696e-005	1.884900e+001
5.364177746260696e-005	1.885616e+001
5.364197746260696e-005	1.886328e+001
5.364217746260696e-005	1.887035e+001
5.364237746260696e-005	1.887738e+001
5.364257746260696e-005	1.888436e+001
5.364277746260696e-005	1.889129e+001
5.364297746260696e-005	1.889818e+001
5.364337746260696e-005	1.891180e+001
5.364377746260696e-005	1.892521e+001
5.364417746260696e-005	1.893842e+001
5.364457746260697e-005	1.895141e+001
5.364517746260697e-005	1.897047e+001
5.364557746260697e-005	1.898290e+001
5.364597746260697e-005	1.899509e+001
5.364617746260697e-005	1.900110e+001
5.364637746260697e-005	1.900706e+001
5.364657746260697e-005	1.901295e+001
5.364697746260697e-005	1.902456e+001
5.364737746260697e-005	1.903595e+001
5.364797746260697e-005	1.905258e+001
5.364817746260697e-005	1.905801e+001
5.364837746260697e-005	1.906339e+001
5.364857746260697e-005	1.906870e+001
5.364897746260697e-005	1.907917e+001
5.364937746260698e-005	1.908942e+001
5.364977746260698e-005	1.909945e+001
5.365017746260698e-005	1.910928e+001
5.365037746260698e-005	1.911411e+001
5.365057746260698e-005	1.911890e+001
5.365077746260698e-005	1.912364e+001
5.365097746260698e-005	1.912833e+001
5.365117746260698e-005	1.913298e+001
5.365137746260698e-005	1.913758e+001
5.365157746260698e-005	1.914214e+001
5.365177746260698e-005	1.914666e+001
5.365197746260698e-005	1.915113e+001
5.365217746260698e-005	1.915557e+001
5.365237746260698e-005	1.915998e+001
5.365257746260698e-005	1.916435e+001
5.365277746260698e-005	1.916870e+001
5.365297746260698e-005	1.917302e+001
5.365317746260698e-005	1.917732e+001
5.365337746260698e-005	1.918160e+001
5.365357746260698e-005	1.918588e+001
5.365377746260699e-005	1.919016e+001
5.365397746260699e-005	1.919443e+001
5.365417746260699e-005	1.919871e+001
5.365437746260699e-005	1.920298e+001
5.365457746260699e-005	1.920725e+001
5.365477746260699e-005	1.921151e+001
5.365497746260699e-005	1.921577e+001
5.365517746260699e-005	1.922002e+001
5.365537746260699e-005	1.922426e+001
5.365557746260699e-005	1.922850e+001
5.365577746260699e-005	1.923273e+001
5.365597746260699e-005	1.923696e+001
5.365617746260699e-005	1.924117e+001
5.365637746260699e-005	1.924538e+001
5.365657746260699e-005	1.924957e+001
5.365677746260699e-005	1.925376e+001
5.365697746260699e-005	1.925793e+001
5.365717746260699e-005	1.926210e+001
5.365737746260699e-005	1.926625e+001
5.365757746260699e-005	1.927039e+001
5.365777746260699e-005	1.927451e+001
5.365797746260699e-005	1.927863e+001
5.365817746260699e-005	1.928273e+001
5.365837746260700e-005	1.928682e+001
5.365857746260700e-005	1.929089e+001
5.365877746260700e-005	1.929495e+001
5.365897746260700e-005	1.929899e+001
5.365917746260700e-005	1.930303e+001
5.365937746260700e-005	1.930704e+001
5.365957746260700e-005	1.931104e+001
5.365977746260700e-005	1.931503e+001
5.365997746260700e-005	1.931900e+001
5.366017746260700e-005	1.932296e+001
5.366037746260700e-005	1.932690e+001
5.366057746260700e-005	1.933083e+001
5.366077746260700e-005	1.933475e+001
5.366097746260700e-005	1.933864e+001
5.366117746260700e-005	1.934252e+001
5.366137746260700e-005	1.934639e+001
5.366157746260700e-005	1.935024e+001
5.366177746260700e-005	1.935408e+001
5.366217746260700e-005	1.936171e+001
5.366257746260700e-005	1.936927e+001
5.366297746260701e-005	1.937678e+001
5.366337746260701e-005	1.938423e+001
5.366377746260701e-005	1.939161e+001
5.366417746260701e-005	1.939894e+001
5.366457746260701e-005	1.940621e+001
5.366497746260701e-005	1.941342e+001
5.366537746260701e-005	1.942057e+001
5.366577746260701e-005	1.942767e+001
5.366617746260701e-005	1.943471e+001
5.366657746260701e-005	1.944169e+001
5.366697746260701e-005	1.944862e+001
5.366717746260701e-005	1.945206e+001
5.366737746260702e-005	1.945549e+001
5.366757746260702e-005	1.945891e+001
5.366777746260702e-005	1.946231e+001
5.366797746260702e-005	1.946571e+001
5.366817746260702e-005	1.946908e+001
5.366837746260702e-005	1.947245e+001
5.366857746260702e-005	1.947580e+001
5.366897746260702e-005	1.948246e+001
5.366937746260702e-005	1.948907e+001
5.366977746260702e-005	1.949563e+001
5.367037746260702e-005	1.950539e+001
5.367097746260702e-005	1.951503e+001
5.367137746260702e-005	1.952140e+001
5.367177746260702e-005	1.952773e+001
5.367217746260703e-005	1.953401e+001
5.367257746260703e-005	1.954025e+001
5.367297746260703e-005	1.954644e+001
5.367337746260703e-005	1.955259e+001
5.367377746260703e-005	1.955871e+001
5.367417746260703e-005	1.956478e+001
5.367457746260703e-005	1.957082e+001
5.367497746260703e-005	1.957682e+001
5.367537746260703e-005	1.958278e+001
5.367577746260703e-005	1.958871e+001
5.367617746260703e-005	1.959461e+001
5.367677746260704e-005	1.960341e+001
5.367737746260704e-005	1.961214e+001
5.367797746260704e-005	1.962082e+001
5.367857746260704e-005	1.962944e+001
5.367917746260704e-005	1.963803e+001
5.367977746260704e-005	1.964658e+001
5.368017746260704e-005	1.965227e+001
5.368057746260704e-005	1.965794e+001
5.368077746260704e-005	1.966078e+001
5.368097746260704e-005	1.966361e+001
5.368117746260705e-005	1.966644e+001
5.368137746260705e-005	1.966928e+001
5.368157746260705e-005	1.967210e+001
5.368177746260705e-005	1.967493e+001
5.368197746260705e-005	1.967776e+001
5.368217746260705e-005	1.968059e+001
5.368237746260705e-005	1.968342e+001
5.368257746260705e-005	1.968625e+001
5.368277746260705e-005	1.968908e+001
5.368297746260705e-005	1.969191e+001
5.368317746260705e-005	1.969474e+001
5.368337746260705e-005	1.969758e+001
5.368357746260705e-005	1.970041e+001
5.368377746260705e-005	1.970325e+001
5.368397746260705e-005	1.970609e+001
5.368417746260705e-005	1.970893e+001
5.368437746260705e-005	1.971178e+001
5.368457746260705e-005	1.971463e+001
5.368477746260705e-005	1.971748e+001
5.368497746260705e-005	1.972034e+001
5.368517746260705e-005	1.972319e+001
5.368537746260705e-005	1.972606e+001
5.368557746260706e-005	1.972892e+001
5.368577746260706e-005	1.973179e+001
5.368597746260706e-005	1.973466e+001
5.368617746260706e-005	1.973755e+001
5.368637746260706e-005	1.974043e+001
5.368657746260706e-005	1.974332e+001
5.368677746260706e-005	1.974621e+001
5.368697746260706e-005	1.974911e+001
5.368717746260706e-005	1.975201e+001
5.368737746260706e-005	1.975492e+001
5.368757746260706e-005	1.975784e+001
5.368777746260706e-005	1.976076e+001
5.368797746260706e-005	1.976369e+001
5.368817746260706e-005	1.976662e+001
5.368837746260706e-005	1.976956e+001
5.368877746260706e-005	1.977546e+001
5.368917746260706e-005	1.978138e+001
5.368957746260706e-005	1.978732e+001
5.368977746260706e-005	1.979031e+001
5.368997746260706e-005	1.979330e+001
5.369017746260707e-005	1.979630e+001
5.369037746260707e-005	1.979930e+001
5.369057746260707e-005	1.980231e+001
5.369077746260707e-005	1.980533e+001
5.369097746260707e-005	1.980835e+001
5.369117746260707e-005	1.981139e+001
5.369137746260707e-005	1.981442e+001
5.369157746260707e-005	1.981747e+001
5.369177746260707e-005	1.982052e+001
5.369197746260707e-005	1.982358e+001
5.369217746260707e-005	1.982665e+001
5.369257746260707e-005	1.983280e+001
5.369297746260707e-005	1.983899e+001
5.369337746260707e-005	1.984519e+001
5.369377746260707e-005	1.985143e+001
5.369397746260707e-005	1.985456e+001
5.369417746260707e-005	1.985769e+001
5.369437746260707e-005	1.986083e+001
5.369457746260707e-005	1.986398e+001
5.369477746260708e-005	1.986713e+001
5.369497746260708e-005	1.987029e+001
5.369537746260708e-005	1.987663e+001
5.369577746260708e-005	1.988299e+001
5.369637746260708e-005	1.989258e+001
5.369697746260708e-005	1.990221e+001
5.369757746260708e-005	1.991189e+001
5.369817746260708e-005	1.992162e+001
5.369857746260708e-005	1.992812e+001
5.369897746260708e-005	1.993464e+001
5.369917746260708e-005	1.993791e+001
5.369937746260709e-005	1.994118e+001
5.369957746260709e-005	1.994445e+001
5.369977746260709e-005	1.994773e+001
5.369997746260709e-005	1.995101e+001
5.370017746260709e-005	1.995429e+001
5.370037746260709e-005	1.995757e+001
5.370057746260709e-005	1.996087e+001
5.370077746260709e-005	1.996416e+001
5.370097746260709e-005	1.996745e+001
5.370117746260709e-005	1.997075e+001
5.370137746260709e-005	1.997404e+001
5.370157746260709e-005	1.997734e+001
5.370197746260709e-005	1.998395e+001
5.370237746260709e-005	1.999057e+001
5.370277746260709e-005	1.999718e+001
5.370317746260709e-005	2.000381e+001
5.370357746260709e-005	2.001044e+001
5.370397746260710e-005	2.001707e+001
5.370457746260710e-005	2.002701e+001
5.370517746260710e-005	2.003696e+001
5.370577746260710e-005	2.004691e+001
5.370637746260710e-005	2.005684e+001
5.370697746260710e-005	2.006677e+001
5.370757746260710e-005	2.007669e+001
5.370817746260710e-005	2.008660e+001
5.370877746260711e-005	2.009649e+001
5.370937746260711e-005	2.010636e+001
5.370997746260711e-005	2.011621e+001
5.371057746260711e-005	2.012605e+001
5.371117746260711e-005	2.013587e+001
5.371177746260711e-005	2.014566e+001
5.371237746260711e-005	2.015543e+001
5.371297746260712e-005	2.016519e+001
5.371357746260712e-005	2.017492e+001
5.371397746260712e-005	2.018140e+001
5.371417746260712e-005	2.018463e+001
5.371437746260712e-005	2.018786e+001
5.371477746260712e-005	2.019432e+001
5.371509174832141e-005	2.019939e+001
5.371540603403569e-005	2.020445e+001
5.371572031974998e-005	2.020951e+001
5.371603460546427e-005	2.021457e+001
5.371634889117855e-005	2.021962e+001
5.371666317689284e-005	2.022466e+001
5.371697746260712e-005	2.022970e+001
5.371754889117856e-005	2.023885e+001
5.371812031974998e-005	2.024800e+001
5.371869174832142e-005	2.025713e+001
5.371926317689284e-005	2.026626e+001
5.371983460546427e-005	2.027538e+001
5.372040603403570e-005	2.028449e+001
5.372097746260713e-005	2.029359e+001
5.372197746260713e-005	2.030951e+001
5.372297746260714e-005	2.032544e+001
5.372397746260714e-005	2.034141e+001
5.372497746260714e-005	2.035740e+001
5.372597746260714e-005	2.037342e+001
5.372697746260715e-005	2.038946e+001
5.372797746260715e-005	2.040553e+001
5.372880603403572e-005	2.041890e+001
5.372963460546430e-005	2.043232e+001
5.373046317689287e-005	2.044579e+001
5.373129174832144e-005	2.045931e+001
5.373212031975001e-005	2.047288e+001
5.373294889117859e-005	2.048651e+001
5.373377746260716e-005	2.050018e+001
5.373440603403573e-005	2.051060e+001
5.373503460546431e-005	2.052106e+001
5.373566317689288e-005	2.053155e+001
5.373629174832145e-005	2.054208e+001
5.373692031975002e-005	2.055265e+001
5.373754889117860e-005	2.056325e+001
5.373817746260717e-005	2.057388e+001
5.373849174832146e-005	2.057922e+001
5.373880603403574e-005	2.058456e+001
5.373912031975003e-005	2.058991e+001
5.373943460546432e-005	2.059527e+001
5.373974889117861e-005	2.060064e+001
5.374006317689289e-005	2.060601e+001
5.374037746260718e-005	2.061140e+001
5.374057746260718e-005	2.061483e+001
5.374106317689289e-005	2.062318e+001
5.374154889117861e-005	2.063155e+001
5.374203460546432e-005	2.063994e+001
5.374252031975004e-005	2.064835e+001
5.374300603403575e-005	2.065678e+001
5.374349174832147e-005	2.066523e+001
5.374397746260718e-005	2.067370e+001
5.374437746260718e-005	2.068068e+001
5.374477746260718e-005	2.068768e+001
5.374517746260719e-005	2.069469e+001
5.374557746260719e-005	2.070171e+001
5.374617746260719e-005	2.071226e+001
5.374657746260719e-005	2.071931e+001
5.374697746260719e-005	2.072636e+001
5.374717746260719e-005	2.072989e+001
5.374737746260719e-005	2.073343e+001
5.374757746260719e-005	2.073697e+001
5.374777746260719e-005	2.074051e+001
5.374797746260719e-005	2.074405e+001
5.374817746260719e-005	2.074759e+001
5.374857746260719e-005	2.075468e+001
5.374897746260719e-005	2.076178e+001
5.374937746260719e-005	2.076889e+001
5.374997746260720e-005	2.077957e+001
5.375057746260720e-005	2.079026e+001
5.375117746260720e-005	2.080097e+001
5.375157746260720e-005	2.080811e+001
5.375177746260720e-005	2.081169e+001
5.375237746260720e-005	2.082242e+001
5.375320603403577e-005	2.083726e+001
5.375403460546435e-005	2.085212e+001
5.375486317689292e-005	2.086699e+001
5.375569174832150e-005	2.088186e+001
5.375652031975007e-005	2.089675e+001
5.375734889117864e-005	2.091165e+001
5.375817746260721e-005	2.092656e+001
5.375880603403578e-005	2.093787e+001
5.375943460546436e-005	2.094918e+001
5.376006317689293e-005	2.096049e+001
5.376069174832151e-005	2.097180e+001
5.376132031975008e-005	2.098311e+001
5.376194889117865e-005	2.099442e+001
5.376257746260722e-005	2.100573e+001
5.376309174832151e-005	2.101498e+001
5.376360603403579e-005	2.102422e+001
5.376412031975008e-005	2.103347e+001
5.376463460546437e-005	2.104271e+001
5.376514889117866e-005	2.105195e+001
5.376566317689294e-005	2.106119e+001
5.376617746260723e-005	2.107043e+001
5.376652031975009e-005	2.107659e+001
5.376686317689295e-005	2.108274e+001
5.376720603403580e-005	2.108890e+001
5.376754889117867e-005	2.109505e+001
5.376789174832152e-005	2.110120e+001
5.376823460546438e-005	2.110735e+001
5.376857746260724e-005	2.111350e+001
5.376877746260724e-005	2.111709e+001
5.376917746260724e-005	2.112427e+001
5.376957746260724e-005	2.113144e+001
5.377017746260724e-005	2.114219e+001
5.377077746260724e-005	2.115295e+001
5.377137746260724e-005	2.116370e+001
5.377197746260724e-005	2.117444e+001
