time	V(n001)
5.989832679162612e-003	-9.001378e-002
5.990332679162612e-003	-8.559275e-002
5.990832679162611e-003	-8.117086e-002
5.991332679162611e-003	-7.674818e-002
5.991832679162611e-003	-7.232475e-002
5.992332679162610e-003	-6.790059e-002
5.992832679162610e-003	-6.347577e-002
5.993332679162610e-003	-5.905032e-002
5.993832679162609e-003	-5.462429e-002
5.994832679162608e-003	-4.577065e-002
5.995832679162608e-003	-3.691520e-002
5.996832679162607e-003	-2.805830e-002
5.998332679162606e-003	-1.477097e-002
5.999832679162605e-003	-1.482340e-003
6.001332679162604e-003	1.180643e-002
6.002832679162603e-003	2.509414e-002
6.003332679162602e-003	2.952295e-002
6.004332679162601e-003	3.837963e-002
6.005332679162601e-003	4.723480e-002
6.006332679162600e-003	5.608811e-002
6.006832679162600e-003	6.051395e-002
6.007332679162599e-003	6.493920e-002
6.007832679162599e-003	6.936381e-002
6.008332679162599e-003	7.378773e-002
6.008832679162598e-003	7.821092e-002
6.009332679162598e-003	8.263335e-002
6.009832679162597e-003	8.705495e-002
6.010332679162597e-003	9.147570e-002
6.010832679162597e-003	9.589554e-002
6.011332679162596e-003	1.003144e-001
6.011832679162596e-003	1.047323e-001
6.012332679162596e-003	1.091492e-001
6.012832679162595e-003	1.135650e-001
6.013332679162595e-003	1.179797e-001
6.013832679162594e-003	1.223932e-001
6.014332679162594e-003	1.268055e-001
6.014832679162594e-003	1.312166e-001
6.015332679162593e-003	1.356263e-001
6.015832679162593e-003	1.400347e-001
6.016332679162593e-003	1.444418e-001
6.017332679162592e-003	1.532515e-001
6.018332679162591e-003	1.620552e-001
6.019832679162590e-003	1.752487e-001
6.020832679162589e-003	1.840366e-001
6.021832679162589e-003	1.928164e-001
6.022832679162588e-003	2.015880e-001
6.023832679162587e-003	2.103516e-001
6.024832679162586e-003	2.191070e-001
6.025832679162586e-003	2.278542e-001
6.026832679162585e-003	2.365934e-001
6.029046964876869e-003	2.559179e-001
6.031261250591153e-003	2.751837e-001
6.033475536305438e-003	2.943906e-001
6.035689822019721e-003	3.135387e-001
6.037904107734005e-003	3.326280e-001
6.040118393448289e-003	3.516585e-001
6.042332679162574e-003	3.706302e-001
6.042734422111459e-003	3.740632e-001
6.043157279974972e-003	3.776738e-001
6.043572815501350e-003	3.812194e-001
6.043995696831458e-003	3.848248e-001
6.044995696831457e-003	3.933399e-001
6.045495696831457e-003	3.975917e-001
6.045995696831456e-003	4.018402e-001
6.046199316414056e-003	4.035693e-001
6.046359027159001e-003	4.049249e-001
6.046439515088254e-003	4.056079e-001
6.046520431108802e-003	4.062944e-001
6.046604705740141e-003	4.070093e-001
6.046707104320516e-003	4.078777e-001
6.046818707172347e-003	4.088241e-001
6.046958058460870e-003	4.100054e-001
6.047136796005657e-003	4.115201e-001
6.047372457505730e-003	4.135166e-001
6.047549849554094e-003	4.150189e-001
6.047668212555696e-003	4.160210e-001
6.047750594692521e-003	4.167183e-001
6.047804557128320e-003	4.171750e-001
6.047845643120593e-003	4.175227e-001
6.047880748246848e-003	4.178197e-001
6.047896422970994e-003	4.179523e-001
6.047910459679401e-003	4.180711e-001
6.047925179353866e-003	4.181956e-001
6.047940798204509e-003	4.183278e-001
6.047955053851941e-003	4.184484e-001
6.047969271927169e-003	4.185687e-001
6.047988124496184e-003	4.187282e-001
6.048006320248263e-003	4.188821e-001
6.048029622566539e-003	4.190792e-001
6.048059420336130e-003	4.193313e-001
6.048089372478400e-003	4.195846e-001
6.048118443177947e-003	4.198305e-001
6.048181480587480e-003	4.203636e-001
6.048212069120334e-003	4.206222e-001
6.048252999056732e-003	4.209683e-001
6.048297880176010e-003	4.213478e-001
6.048344386503570e-003	4.217409e-001
6.048393034213400e-003	4.221522e-001
6.048455181401218e-003	4.226775e-001
6.048544856697342e-003	4.234353e-001
6.048654512002768e-003	4.243618e-001
6.048759074522953e-003	4.252451e-001
6.048962547088419e-003	4.269633e-001
6.049159015359549e-003	4.286217e-001
6.049551951901810e-003	4.319363e-001
6.052480523330380e-003	4.565798e-001
6.055409094758948e-003	4.810482e-001
6.058337666187518e-003	5.053415e-001
6.061266237616087e-003	5.294597e-001
6.064194809044657e-003	5.534028e-001
6.067123380473226e-003	5.771708e-001
6.070051951901795e-003	6.007637e-001
6.072837666187507e-003	6.230144e-001
6.075623380473219e-003	6.450574e-001
6.078409094758932e-003	6.668930e-001
6.081194809044645e-003	6.885209e-001
6.083980523330357e-003	7.099413e-001
6.086766237616069e-003	7.311542e-001
6.089551951901781e-003	7.521595e-001
6.101837666187486e-003	8.430171e-001
6.114123380473191e-003	9.277017e-001
6.126409094758896e-003	1.006213e+000
6.138694809044602e-003	1.078552e+000
6.150980523330307e-003	1.144717e+000
6.163266237616013e-003	1.204709e+000
6.175551951901718e-003	1.258528e+000
6.186051951901710e-003	1.297704e+000
6.204623380473125e-003	1.353331e+000
6.223194809044540e-003	1.390063e+000
6.241766237615955e-003	1.407901e+000
6.260337666187370e-003	1.406843e+000
6.278909094758784e-003	1.386891e+000
6.297480523330200e-003	1.348044e+000
6.316051951901614e-003	1.290301e+000
6.336051951901600e-003	1.208873e+000
6.348409094758733e-003	1.147787e+000
6.360766237615867e-003	1.080896e+000
6.373123380473001e-003	1.008201e+000
6.385480523330135e-003	9.297008e-001
6.397837666187269e-003	8.453961e-001
6.410194809044403e-003	7.552867e-001
6.422551951901536e-003	6.593726e-001
6.424480523330107e-003	6.442165e-001
6.426409094758676e-003	6.289715e-001
6.428337666187246e-003	6.136375e-001
6.430266237615816e-003	5.982145e-001
6.432194809044387e-003	5.827026e-001
6.434123380472956e-003	5.671017e-001
6.436051951901526e-003	5.514119e-001
6.438051951901525e-003	5.350549e-001
6.440051951901523e-003	5.186198e-001
6.442051951901522e-003	5.021068e-001
6.444051951901520e-003	4.855159e-001
6.446051951901519e-003	4.688469e-001
6.448051951901518e-003	4.521000e-001
6.450051951901516e-003	4.352751e-001
6.450551951901516e-003	4.310597e-001
6.451051951901515e-003	4.268400e-001
6.451551951901515e-003	4.226165e-001
6.451864981153264e-003	4.199705e-001
6.452031111102708e-003	4.185654e-001
6.452173343880123e-003	4.173619e-001
6.452335763201377e-003	4.159873e-001
6.452487369251524e-003	4.147037e-001
6.452666176815180e-003	4.131894e-001
6.452872585466640e-003	4.114406e-001
6.453108317028312e-003	4.094426e-001
6.453369628014401e-003	4.072267e-001
6.453609690233916e-003	4.051902e-001
6.453799935352870e-003	4.035757e-001
6.453900552082373e-003	4.027216e-001
6.453954243709797e-003	4.022657e-001
6.453979929354618e-003	4.020476e-001
6.453986762108229e-003	4.019896e-001
6.453993620043921e-003	4.019313e-001
6.453998926156038e-003	4.018863e-001
6.454001442280900e-003	4.018649e-001
6.454005073366039e-003	4.018341e-001
6.454015264257077e-003	4.017475e-001
6.454027466341076e-003	4.016439e-001
6.454039393051947e-003	4.015426e-001
6.454051319762818e-003	4.014413e-001
6.454063246473688e-003	4.013400e-001
6.454075173184560e-003	4.012388e-001
6.454087099895430e-003	4.011375e-001
6.454099026606301e-003	4.010362e-001
6.454110953317172e-003	4.009349e-001
6.454153694766939e-003	4.005718e-001
6.454196436216707e-003	4.002088e-001
6.454239177666475e-003	3.998457e-001
6.454281919116243e-003	3.994825e-001
6.454324660566011e-003	3.991194e-001
6.454367402015779e-003	3.987562e-001
6.454410143465547e-003	3.983929e-001
6.454678157483692e-003	3.961144e-001
6.454946171501838e-003	3.938348e-001
6.455214185519983e-003	3.915542e-001
6.455482199538129e-003	3.892725e-001
6.455750213556275e-003	3.869898e-001
6.456018227574420e-003	3.847059e-001
6.456286241592566e-003	3.824211e-001
6.456786241592565e-003	3.781556e-001
6.457286241592565e-003	3.738864e-001
6.457786241592565e-003	3.696135e-001
6.464786241592560e-003	3.094290e-001
6.466786241592558e-003	2.921116e-001
6.468786241592557e-003	2.747549e-001
6.470786241592555e-003	2.573589e-001
6.472786241592554e-003	2.399237e-001
6.474786241592552e-003	2.224492e-001
6.476786241592551e-003	2.049354e-001
6.478786241592549e-003	1.873824e-001
6.479429098735406e-003	1.817359e-001
6.480071955878262e-003	1.760867e-001
6.480714813021119e-003	1.704348e-001
6.481357670163976e-003	1.647801e-001
6.482000527306833e-003	1.591227e-001
6.482643384449689e-003	1.534625e-001
6.483286241592546e-003	1.477997e-001
6.484286241592545e-003	1.389863e-001
6.484786241592545e-003	1.345776e-001
6.485286241592544e-003	1.301675e-001
6.485786241592544e-003	1.257562e-001
6.486286241592544e-003	1.213436e-001
6.486786241592543e-003	1.169298e-001
6.487286241592543e-003	1.125149e-001
6.487786241592543e-003	1.080988e-001
6.488286241592542e-003	1.036817e-001
6.488786241592542e-003	9.926353e-002
6.489286241592542e-003	9.484440e-002
6.489786241592541e-003	9.042434e-002
6.490286241592541e-003	8.600338e-002
6.490786241592540e-003	8.158158e-002
6.491286241592540e-003	7.715897e-002
6.491786241592540e-003	7.273560e-002
6.492286241592539e-003	6.831151e-002
6.492786241592539e-003	6.388675e-002
6.493286241592539e-003	5.946136e-002
6.493786241592538e-003	5.503538e-002
6.494286241592538e-003	5.060885e-002
6.494786241592537e-003	4.618183e-002
6.495786241592537e-003	3.732646e-002
6.496786241592536e-003	2.846962e-002
6.497786241592535e-003	1.961165e-002
6.499286241592534e-003	6.323357e-003
6.500786241592533e-003	-6.965498e-003
6.502286241592532e-003	-2.025373e-002
6.503286241592531e-003	-2.911163e-002
6.504286241592531e-003	-3.796838e-002
6.505286241592530e-003	-4.682363e-002
6.506286241592529e-003	-5.567703e-002
6.506786241592529e-003	-6.010292e-002
6.507286241592528e-003	-6.452823e-002
6.507786241592528e-003	-6.895290e-002
6.508286241592528e-003	-7.337689e-002
6.508786241592527e-003	-7.780015e-002
6.509286241592527e-003	-8.222265e-002
6.509786241592526e-003	-8.664433e-002
6.510286241592526e-003	-9.106516e-002
6.510786241592526e-003	-9.548509e-002
6.511286241592525e-003	-9.990408e-002
6.511786241592525e-003	-1.043221e-001
6.512286241592525e-003	-1.087390e-001
6.512786241592524e-003	-1.131549e-001
6.513286241592524e-003	-1.175697e-001
6.513786241592524e-003	-1.219833e-001
6.514286241592523e-003	-1.263958e-001
6.514786241592523e-003	-1.308069e-001
6.515786241592522e-003	-1.396254e-001
6.516786241592521e-003	-1.484383e-001
6.517786241592521e-003	-1.572453e-001
6.519286241592519e-003	-1.704442e-001
6.520357670163947e-003	-1.798638e-001
6.521429098735375e-003	-1.892741e-001
6.522500527306803e-003	-1.986753e-001
6.523571955878230e-003	-2.080672e-001
6.524643384449658e-003	-2.174500e-001
6.525714813021086e-003	-2.268235e-001
6.526786241592514e-003	-2.361878e-001
6.529167906588997e-003	-2.569737e-001
6.531549571585481e-003	-2.776905e-001
6.533931236581964e-003	-2.983384e-001
6.536312901578448e-003	-3.189172e-001
6.538694566574931e-003	-3.394270e-001
6.541076231571415e-003	-3.598678e-001
6.543457896567898e-003	-3.802397e-001
6.543729695972787e-003	-3.825579e-001
6.543942296713525e-003	-3.843703e-001
6.544604370128200e-003	-3.900101e-001
6.544944891566584e-003	-3.929079e-001
6.545444891566584e-003	-3.971599e-001
6.545944891566583e-003	-4.014082e-001
6.546444891566583e-003	-4.056530e-001
6.546701957699156e-003	-4.078339e-001
6.546946274317178e-003	-4.099055e-001
6.547096813850145e-003	-4.111814e-001
6.547194004333365e-003	-4.120050e-001
6.547285281005571e-003	-4.127783e-001
6.547399166494787e-003	-4.137429e-001
6.547486208494087e-003	-4.144801e-001
6.547534661377060e-003	-4.148903e-001
6.547611856073886e-003	-4.155439e-001
6.547682107214429e-003	-4.161386e-001
6.547782167116921e-003	-4.169855e-001
6.547854758950517e-003	-4.175998e-001
6.547915612831162e-003	-4.181147e-001
6.547983221493119e-003	-4.186867e-001
6.548085358297650e-003	-4.195506e-001
6.548163314349872e-003	-4.202099e-001
6.548256133082549e-003	-4.209948e-001
6.548432795696565e-003	-4.224882e-001
6.548527881416488e-003	-4.232918e-001
6.548640193549341e-003	-4.242408e-001
6.548789320775117e-003	-4.255006e-001
6.548928212570727e-003	-4.266734e-001
6.550145647521320e-003	-4.369399e-001
6.555574218949888e-003	-4.825302e-001
6.561002790378454e-003	-5.274311e-001
6.566431361807022e-003	-5.716423e-001
6.571859933235590e-003	-6.151641e-001
6.577288504664157e-003	-6.579963e-001
6.582717076092724e-003	-7.001390e-001
6.588145647521292e-003	-7.415922e-001
6.590145647521290e-003	-7.566089e-001
6.592145647521289e-003	-7.715003e-001
6.594145647521288e-003	-7.862664e-001
6.596145647521286e-003	-8.009072e-001
6.598145647521285e-003	-8.154227e-001
6.600145647521283e-003	-8.298130e-001
6.602145647521282e-003	-8.440779e-001
6.602645647521281e-003	-8.476219e-001
6.606002790378421e-003	-8.712244e-001
6.609359933235562e-003	-8.944141e-001
6.612717076092702e-003	-9.171908e-001
6.616074218949843e-003	-9.395547e-001
6.619431361806983e-003	-9.615057e-001
6.622788504664124e-003	-9.830438e-001
6.626145647521264e-003	-1.004169e+000
6.639074218949826e-003	-1.082125e+000
6.652002790378388e-003	-1.151952e+000
6.664931361806950e-003	-1.213650e+000
6.677859933235512e-003	-1.267218e+000
6.690788504664074e-003	-1.312657e+000
6.703717076092635e-003	-1.349966e+000
6.716645647521198e-003	-1.379146e+000
6.721717076092622e-003	-1.387804e+000
6.726788504664048e-003	-1.395039e+000
6.731859933235472e-003	-1.400851e+000
6.736931361806897e-003	-1.405240e+000
6.742002790378321e-003	-1.408206e+000
6.747074218949747e-003	-1.409749e+000
6.752145647521171e-003	-1.409868e+000
6.752645647521171e-003	-1.409802e+000
6.764502790378311e-003	-1.403796e+000
6.776359933235451e-003	-1.390313e+000
6.788217076092591e-003	-1.369351e+000
6.800074218949730e-003	-1.340911e+000
6.811931361806870e-003	-1.304993e+000
6.823788504664010e-003	-1.261596e+000
6.835645647521150e-003	-1.210722e+000
6.844431361806873e-003	-1.168621e+000
6.853217076092596e-003	-1.123334e+000
6.862002790378319e-003	-1.074860e+000
6.870788504664042e-003	-1.023199e+000
6.879574218949766e-003	-9.683525e-001
6.888359933235488e-003	-9.103189e-001
6.897145647521212e-003	-8.490988e-001
6.902645647521217e-003	-8.096994e-001
6.906002790378363e-003	-7.851439e-001
6.909359933235509e-003	-7.602672e-001
6.912717076092655e-003	-7.350693e-001
6.916074218949802e-003	-7.095501e-001
6.919431361806948e-003	-6.837097e-001
6.922788504664094e-003	-6.575480e-001
6.926145647521241e-003	-6.310651e-001
6.929645647521244e-003	-6.031518e-001
6.933145647521248e-003	-5.749812e-001
6.936645647521251e-003	-5.465533e-001
6.940145647521255e-003	-5.178682e-001
6.943645647521258e-003	-4.889258e-001
6.947145647521262e-003	-4.597262e-001
6.950645647521265e-003	-4.302693e-001
6.951145647521266e-003	-4.260488e-001
6.951645647521266e-003	-4.218246e-001
6.951947351417923e-003	-4.192737e-001
6.952138812162264e-003	-4.176541e-001
6.952286856870378e-003	-4.164012e-001
6.952420913822228e-003	-4.152664e-001
6.952552926081468e-003	-4.141486e-001
6.952690430504564e-003	-4.129840e-001
6.952829523601721e-003	-4.118056e-001
6.952987904737139e-003	-4.104634e-001
6.953188288718509e-003	-4.087646e-001
6.953451229285480e-003	-4.065346e-001
6.953663604112206e-003	-4.047327e-001
6.953854669239750e-003	-4.031110e-001
6.954075294918934e-003	-4.012376e-001
6.954237579183069e-003	-3.998591e-001
6.954406369680766e-003	-3.984249e-001
6.954562498094103e-003	-3.970979e-001
6.954823873859726e-003	-3.948753e-001
6.955097556539415e-003	-3.925470e-001
6.955540423182195e-003	-3.887767e-001
6.956040423182195e-003	-3.845169e-001
6.956461280926648e-003	-3.809286e-001
6.956831349031374e-003	-3.777712e-001
6.957247363864407e-003	-3.742191e-001
6.957663378697441e-003	-3.706644e-001
6.958079393530474e-003	-3.671072e-001
6.958495408363507e-003	-3.635474e-001
6.958911423196540e-003	-3.599851e-001
6.959327438029574e-003	-3.564203e-001
6.959743452862607e-003	-3.528529e-001
6.962243452862609e-003	-3.313534e-001
6.964743452862612e-003	-3.097855e-001
6.967243452862614e-003	-2.881492e-001
6.969743452862617e-003	-2.664446e-001
6.972243452862619e-003	-2.446715e-001
6.974743452862622e-003	-2.228300e-001
6.977243452862624e-003	-2.009201e-001
6.978029167148340e-003	-1.940275e-001
6.978814881434054e-003	-1.871305e-001
6.979600595719769e-003	-1.802292e-001
6.980386310005485e-003	-1.733236e-001
6.981172024291200e-003	-1.664137e-001
6.981957738576915e-003	-1.594995e-001
6.982743452862630e-003	-1.525810e-001
6.983743452862631e-003	-1.437708e-001
6.984743452862632e-003	-1.349550e-001
6.985243452862632e-003	-1.305450e-001
6.985743452862633e-003	-1.261338e-001
6.986243452862633e-003	-1.217213e-001
6.986743452862634e-003	-1.173076e-001
6.987243452862634e-003	-1.128927e-001
6.987743452862635e-003	-1.084768e-001
6.988243452862635e-003	-1.040597e-001
6.988743452862636e-003	-9.964167e-002
6.989243452862636e-003	-9.522262e-002
6.989743452862637e-003	-9.080263e-002
6.990243452862637e-003	-8.638175e-002
6.990743452862638e-003	-8.196002e-002
6.991243452862638e-003	-7.753748e-002
6.991743452862639e-003	-7.311417e-002
6.992243452862639e-003	-6.869014e-002
6.992743452862640e-003	-6.426543e-002
6.993243452862640e-003	-5.984009e-002
6.993743452862641e-003	-5.541416e-002
6.994743452862642e-003	-4.656070e-002
6.995743452862643e-003	-3.770540e-002
6.996743452862644e-003	-2.884861e-002
6.998243452862645e-003	-1.556141e-002
6.999743452862647e-003	-2.272819e-003
7.000243452862647e-003	2.156814e-003
7.001743452862649e-003	1.544541e-002
7.003243452862650e-003	2.873263e-002
7.004243452862651e-003	3.758944e-002
7.005243452862652e-003	4.644476e-002
7.006243452862653e-003	5.529825e-002
7.006743452862654e-003	5.972419e-002
7.007243452862654e-003	6.414955e-002
7.007743452862655e-003	6.857427e-002
7.008243452862655e-003	7.299832e-002
7.008743452862656e-003	7.742165e-002
7.009243452862656e-003	8.184421e-002
7.009743452862657e-003	8.626597e-002
7.010243452862657e-003	9.068687e-002
7.010743452862658e-003	9.510687e-002
7.011243452862658e-003	9.952594e-002
7.011743452862659e-003	1.039440e-001
7.012243452862659e-003	1.083611e-001
7.012743452862660e-003	1.127771e-001
7.013243452862660e-003	1.171920e-001
7.013743452862661e-003	1.216057e-001
7.014243452862661e-003	1.260182e-001
7.014743452862662e-003	1.304295e-001
7.015243452862662e-003	1.348395e-001
7.015743452862663e-003	1.392481e-001
7.016243452862663e-003	1.436554e-001
7.017243452862664e-003	1.524657e-001
7.018243452862665e-003	1.612700e-001
7.019743452862667e-003	1.744643e-001
7.020743452862668e-003	1.832529e-001
7.021743452862669e-003	1.920333e-001
7.022743452862670e-003	2.008057e-001
7.023743452862671e-003	2.095699e-001
7.024743452862672e-003	2.183261e-001
7.025743452862673e-003	2.270741e-001
7.026743452862674e-003	2.358141e-001
7.029014420580216e-003	2.556351e-001
7.031285388297757e-003	2.753941e-001
7.033556356015299e-003	2.950910e-001
7.035827323732841e-003	3.147260e-001
7.038098291450383e-003	3.342988e-001
7.040369259167924e-003	3.538097e-001
7.042640226885466e-003	3.732585e-001
7.043071760660894e-003	3.769438e-001
7.043457020513208e-003	3.802316e-001
7.043862259118413e-003	3.836873e-001
7.044862259118414e-003	3.922045e-001
7.045362259118415e-003	3.964574e-001
7.045862259118415e-003	4.007068e-001
7.046152856108168e-003	4.031748e-001
7.046275852904612e-003	4.042190e-001
7.046364631747908e-003	4.049725e-001
7.046450541689379e-003	4.057014e-001
7.046530369394407e-003	4.063787e-001
7.046620632835818e-003	4.071444e-001
7.046719808541819e-003	4.079855e-001
7.046839005217325e-003	4.089962e-001
7.046979174973391e-003	4.101844e-001
7.047172185593473e-003	4.118200e-001
7.047422566603329e-003	4.139410e-001
7.047586009720189e-003	4.153250e-001
7.047694552373268e-003	4.162439e-001
7.047765457276194e-003	4.168441e-001
7.047813955460404e-003	4.172545e-001
7.047851501837035e-003	4.175722e-001
7.047878829783656e-003	4.178035e-001
7.047892919856539e-003	4.179227e-001
7.047905403016409e-003	4.180283e-001
7.047919216273592e-003	4.181452e-001
7.047934222410347e-003	4.182722e-001
7.047949576105135e-003	4.184020e-001
7.047965988625819e-003	4.185409e-001
7.047983177074272e-003	4.186863e-001
7.048002469721323e-003	4.188495e-001
7.048027565347849e-003	4.190618e-001
7.048061136456928e-003	4.193458e-001
7.048107243883633e-003	4.197358e-001
7.048160141366304e-003	4.201831e-001
7.048201405099908e-003	4.205321e-001
7.048240437518839e-003	4.208621e-001
7.048283166319715e-003	4.212234e-001
7.048329245071425e-003	4.216129e-001
7.048379764927923e-003	4.220400e-001
7.048432798677596e-003	4.224883e-001
7.048538866176944e-003	4.233847e-001
7.048647369007669e-003	4.243014e-001
7.048775794672065e-003	4.253863e-001
7.048921279980628e-003	4.266150e-001
7.049063046533243e-003	4.278118e-001
7.049346579638475e-003	4.302044e-001
7.050177915330642e-003	4.372125e-001
7.051009251022809e-003	4.442083e-001
7.051840586714976e-003	4.511918e-001
7.052671922407143e-003	4.581629e-001
7.053503258099310e-003	4.651216e-001
7.054334593791477e-003	4.720680e-001
7.055165929483644e-003	4.790021e-001
7.058880215197933e-003	5.098587e-001
7.062594500912223e-003	5.403965e-001
7.066308786626513e-003	5.706156e-001
7.070023072340802e-003	6.005159e-001
7.073737358055091e-003	6.300974e-001
7.077451643769381e-003	6.593602e-001
7.081165929483670e-003	6.883043e-001
7.093523072340825e-003	7.828846e-001
7.105880215197980e-003	8.715186e-001
7.118237358055135e-003	9.542064e-001
7.130594500912291e-003	1.030948e+000
7.142951643769446e-003	1.101743e+000
7.155308786626602e-003	1.166592e+000
7.167665929483757e-003	1.225495e+000
7.176665929483766e-003	1.262948e+000
7.188880215198063e-003	1.307654e+000
7.201094500912362e-003	1.344264e+000
7.213308786626660e-003	1.372779e+000
7.225523072340957e-003	1.393197e+000
7.237737358055255e-003	1.405520e+000
7.249951643769553e-003	1.409748e+000
7.262165929483851e-003	1.405879e+000
7.271308786626718e-003	1.397212e+000
7.280451643769584e-003	1.384087e+000
7.289594500912450e-003	1.366504e+000
7.298737358055316e-003	1.344463e+000
7.307880215198182e-003	1.317964e+000
7.317023072341049e-003	1.287007e+000
7.326165929483915e-003	1.251593e+000
7.326665929483916e-003	1.249547e+000
7.338951643769642e-003	1.194390e+000
7.351237358055368e-003	1.133138e+000
7.363523072341095e-003	1.065793e+000
7.375808786626822e-003	9.923526e-001
7.388094500912549e-003	9.128185e-001
7.400380215198275e-003	8.271900e-001
7.412665929484002e-003	7.354674e-001
7.415523072341147e-003	7.137361e-001
7.418380215198293e-003	6.917927e-001
7.421237358055438e-003	6.696372e-001
7.424094500912585e-003	6.472695e-001
7.426951643769730e-003	6.246897e-001
7.429808786626876e-003	6.018978e-001
7.432665929484022e-003	5.788937e-001
7.434880215198309e-003	5.609421e-001
7.437094500912598e-003	5.428907e-001
7.439308786626886e-003	5.247395e-001
7.441523072341173e-003	5.064885e-001
7.443737358055461e-003	4.881378e-001
7.445951643769749e-003	4.696872e-001
7.448165929484037e-003	4.511369e-001
7.448523072341180e-003	4.481380e-001
7.448880215198323e-003	4.451369e-001
7.449237358055466e-003	4.421336e-001
7.449594500912610e-003	4.391281e-001
7.449951643769753e-003	4.361203e-001
7.450308786626897e-003	4.331104e-001
7.450665929484040e-003	4.300982e-001
7.451165929484040e-003	4.258776e-001
7.451665929484041e-003	4.216533e-001
7.451868692993700e-003	4.199392e-001
7.452024850978337e-003	4.186183e-001
7.452170627548647e-003	4.173849e-001
7.452332705334535e-003	4.160131e-001
7.452479388185890e-003	4.147713e-001
7.452658084897279e-003	4.132579e-001
7.452860124747134e-003	4.115462e-001
7.453094118197821e-003	4.095629e-001
7.453346064272088e-003	4.074266e-001
7.453587090051394e-003	4.053820e-001
7.453783717290339e-003	4.037133e-001
7.453895457813273e-003	4.027648e-001
7.453956491506261e-003	4.022466e-001
7.453983033794072e-003	4.020212e-001
7.453991497623057e-003	4.019493e-001
7.453998940232958e-003	4.018862e-001
7.454004470741960e-003	4.018392e-001
7.454007067579924e-003	4.018171e-001
7.454015506665000e-003	4.017455e-001
7.454022246532154e-003	4.016882e-001
7.454041523849818e-003	4.015245e-001
7.454063695441180e-003	4.013362e-001
7.454089310791238e-003	4.011187e-001
7.454147766848187e-003	4.006222e-001
7.454206222905137e-003	4.001256e-001
7.454264678962086e-003	3.996290e-001
7.454323135019036e-003	3.991323e-001
7.454381591075985e-003	3.986356e-001
7.454440047132934e-003	3.981388e-001
7.454498503189883e-003	3.976419e-001
7.455376684229009e-003	3.901708e-001
7.455876684229010e-003	3.859122e-001
7.456376684229010e-003	3.816498e-001
7.456876684229011e-003	3.773836e-001
7.457376684229011e-003	3.731137e-001
7.457876684229012e-003	3.688402e-001
7.460662398514729e-003	3.449464e-001
7.463448112800445e-003	3.209653e-001
7.466233827086163e-003	2.968971e-001
7.469019541371880e-003	2.727416e-001
7.471805255657597e-003	2.484989e-001
7.474590969943314e-003	2.241689e-001
7.477376684229031e-003	1.997518e-001
7.478162398514746e-003	1.928583e-001
7.478948112800461e-003	1.859606e-001
7.479733827086176e-003	1.790585e-001
7.480519541371892e-003	1.721522e-001
7.481305255657607e-003	1.652416e-001
7.482090969943321e-003	1.583267e-001
7.482876684229037e-003	1.514076e-001
7.483876684229038e-003	1.425966e-001
7.484876684229039e-003	1.337800e-001
7.485376684229039e-003	1.293697e-001
7.485876684229040e-003	1.249581e-001
7.486376684229040e-003	1.205453e-001
7.486876684229041e-003	1.161313e-001
7.487376684229041e-003	1.117161e-001
7.487876684229042e-003	1.072999e-001
7.488376684229042e-003	1.028826e-001
7.488876684229043e-003	9.846424e-002
7.489376684229043e-003	9.404495e-002
7.489876684229044e-003	8.962472e-002
7.490376684229044e-003	8.520361e-002
7.490876684229045e-003	8.078165e-002
7.491376684229045e-003	7.635891e-002
7.491876684229046e-003	7.193540e-002
7.492376684229046e-003	6.751119e-002
7.492876684229047e-003	6.308631e-002
7.493376684229047e-003	5.866081e-002
7.493876684229048e-003	5.423472e-002
7.494376684229048e-003	4.980810e-002
7.494876684229049e-003	4.538099e-002
7.495876684229050e-003	3.652548e-002
7.496876684229051e-003	2.766852e-002
7.497876684229052e-003	1.881047e-002
7.499376684229053e-003	5.522108e-003
7.500876684229055e-003	-7.766742e-003
7.502376684229056e-003	-2.105490e-002
7.503376684229057e-003	-2.991271e-002
7.504376684229058e-003	-3.876934e-002
7.505376684229059e-003	-4.762444e-002
7.506376684229060e-003	-5.647765e-002
7.506876684229061e-003	-6.090344e-002
7.507376684229061e-003	-6.532864e-002
7.507876684229062e-003	-6.975318e-002
7.508376684229062e-003	-7.417704e-002
7.508876684229063e-003	-7.860018e-002
7.509376684229063e-003	-8.302252e-002
7.509876684229064e-003	-8.744405e-002
7.510376684229064e-003	-9.186472e-002
7.510876684229065e-003	-9.628449e-002
7.511376684229065e-003	-1.007033e-001
7.511876684229066e-003	-1.051211e-001
7.512376684229066e-003	-1.095379e-001
7.512876684229067e-003	-1.139536e-001
7.513376684229067e-003	-1.183682e-001
7.513876684229068e-003	-1.227816e-001
7.514376684229068e-003	-1.271938e-001
7.514876684229069e-003	-1.316047e-001
7.515876684229070e-003	-1.404227e-001
7.516876684229071e-003	-1.492350e-001
7.518376684229072e-003	-1.624425e-001
7.519876684229074e-003	-1.756355e-001
7.521090969943360e-003	-1.863057e-001
7.522305255657648e-003	-1.969636e-001
7.523519541371935e-003	-2.076090e-001
7.524733827086221e-003	-2.182420e-001
7.525948112800508e-003	-2.288627e-001
7.527162398514795e-003	-2.394710e-001
7.528376684229082e-003	-2.500668e-001
7.543376684229097e-003	-3.795466e-001
7.543648174858214e-003	-3.818627e-001
7.543831115399067e-003	-3.834226e-001
