time	V(n002)-5.4261mV
6.329929999972742e-003	2.480348e-001
6.335929999972706e-003	2.427243e-001
6.341929999972670e-003	2.370689e-001
6.347929999972635e-003	2.310766e-001
6.353929999972599e-003	2.247559e-001
6.359929999972563e-003	2.181159e-001
6.365929999972528e-003	2.111659e-001
6.371929999972492e-003	2.039158e-001
6.377929999972457e-003	1.963759e-001
6.383929999972421e-003	1.885570e-001
6.389929999972385e-003	1.804701e-001
6.395929999972350e-003	1.721267e-001
6.401929999972314e-003	1.635388e-001
6.407929999972278e-003	1.547185e-001
6.413929999972243e-003	1.456783e-001
6.419929999972207e-003	1.364311e-001
6.425929999972171e-003	1.269900e-001
6.431929999972136e-003	1.173685e-001
6.432784285686417e-003	1.159845e-001
6.433638571400697e-003	1.145974e-001
6.434492857114978e-003	1.132070e-001
6.435347142829258e-003	1.118134e-001
6.436201428543539e-003	1.104165e-001
6.437055714257819e-003	1.090164e-001
6.437909999972100e-003	1.076130e-001
6.437929999972100e-003	1.075801e-001
6.443929999972065e-003	9.763893e-002
6.449929999972029e-003	8.755897e-002
6.455929999971993e-003	7.735460e-002
6.461929999971958e-003	6.704030e-002
6.467929999971922e-003	5.663072e-002
6.473929999971886e-003	4.614068e-002
6.479929999971851e-003	3.558506e-002
6.485929999971815e-003	2.497888e-002
6.491929999971779e-003	1.433721e-002
6.497929999971744e-003	3.675173e-003
6.498678571400311e-003	2.344203e-003
6.499427142828878e-003	1.013256e-003
6.500175714257444e-003	-3.176695e-004
6.500924285686012e-003	-1.648572e-003
6.501672857114579e-003	-2.979453e-003
6.502421428543146e-003	-4.310311e-003
6.503169999971713e-003	-5.641146e-003
6.503929999971708e-003	-6.992097e-003
6.509929999971673e-003	-1.764944e-002
6.515929999971637e-003	-2.828168e-002
6.521929999971601e-003	-3.887374e-002
6.527929999971566e-003	-4.941056e-002
6.533929999971530e-003	-5.987716e-002
6.539929999971494e-003	-7.025866e-002
6.545929999971459e-003	-8.054033e-002
6.551929999971423e-003	-9.070755e-002
6.552784285685704e-003	-9.214512e-002
6.553638571399984e-003	-9.357993e-002
6.554492857114265e-003	-9.501199e-002
6.555347142828545e-003	-9.644128e-002
6.556201428542826e-003	-9.786783e-002
6.557055714257107e-003	-9.929161e-002
6.557909999971388e-003	-1.007126e-001
6.557929999971388e-003	-1.007459e-001
6.563929999971352e-003	-1.106410e-001
6.564784285685633e-003	-1.120375e-001
6.565638571399913e-003	-1.134307e-001
6.566492857114194e-003	-1.148206e-001
6.567347142828474e-003	-1.162071e-001
6.568201428542755e-003	-1.175903e-001
6.569055714257035e-003	-1.189702e-001
6.569909999971316e-003	-1.203467e-001
6.569929999971316e-003	-1.203789e-001
6.570784285685597e-003	-1.217519e-001
6.571638571399877e-003	-1.231213e-001
6.572492857114158e-003	-1.244871e-001
6.573347142828439e-003	-1.258493e-001
6.574201428542720e-003	-1.272079e-001
6.575055714257000e-003	-1.285628e-001
6.575909999971281e-003	-1.299142e-001
6.575929999971281e-003	-1.299458e-001
6.581929999971245e-003	-1.393280e-001
6.587929999971209e-003	-1.485122e-001
6.593929999971174e-003	-1.574853e-001
6.599929999971138e-003	-1.662347e-001
6.605929999971102e-003	-1.747478e-001
6.611929999971067e-003	-1.830126e-001
6.617929999971031e-003	-1.910173e-001
6.623929999970996e-003	-1.987506e-001
6.629929999970960e-003	-2.062014e-001
6.635929999970924e-003	-2.133592e-001
6.641929999970889e-003	-2.202139e-001
6.647929999970853e-003	-2.267555e-001
6.653929999970817e-003	-2.329750e-001
6.659929999970782e-003	-2.388634e-001
6.665929999970746e-003	-2.444123e-001
6.671929999970711e-003	-2.496139e-001
6.677929999970675e-003	-2.544608e-001
6.683929999970639e-003	-2.589461e-001
6.689929999970604e-003	-2.630634e-001
6.695929999970568e-003	-2.668069e-001
6.701929999970532e-003	-2.701712e-001
6.707929999970497e-003	-2.731516e-001
6.713929999970461e-003	-2.757438e-001
6.719929999970425e-003	-2.779442e-001
6.725929999970390e-003	-2.797496e-001
6.731929999970354e-003	-2.811575e-001
6.737929999970319e-003	-2.821658e-001
6.743929999970283e-003	-2.827732e-001
6.749929999970247e-003	-2.829787e-001
6.755929999970212e-003	-2.827821e-001
6.761929999970176e-003	-2.821836e-001
6.767929999970140e-003	-2.811842e-001
6.773929999970105e-003	-2.797851e-001
6.779929999970069e-003	-2.779885e-001
6.785929999970033e-003	-2.757968e-001
6.791929999969998e-003	-2.732132e-001
6.797929999969962e-003	-2.702413e-001
6.803929999969927e-003	-2.668855e-001
6.809929999969891e-003	-2.631503e-001
6.815929999969856e-003	-2.590412e-001
6.821929999969821e-003	-2.545640e-001
6.827929999969785e-003	-2.497250e-001
6.833929999969749e-003	-2.445312e-001
6.839929999969714e-003	-2.389899e-001
6.845929999969678e-003	-2.331089e-001
6.851929999969642e-003	-2.268967e-001
6.857929999969607e-003	-2.203620e-001
6.863929999969571e-003	-2.135143e-001
6.869929999969535e-003	-2.063631e-001
6.875929999969500e-003	-1.989186e-001
6.881929999969464e-003	-1.911914e-001
6.887929999969429e-003	-1.831926e-001
6.893929999969393e-003	-1.749334e-001
6.899929999969357e-003	-1.664257e-001
6.905929999969322e-003	-1.576814e-001
6.911929999969286e-003	-1.487131e-001
6.917929999969250e-003	-1.395334e-001
6.923929999969215e-003	-1.301555e-001
6.924784285683496e-003	-1.288048e-001
6.925638571397776e-003	-1.274504e-001
6.926492857112057e-003	-1.260925e-001
6.927347142826337e-003	-1.247310e-001
6.928201428540618e-003	-1.233658e-001
6.929055714254898e-003	-1.219971e-001
6.929909999969179e-003	-1.206247e-001
6.929929999969179e-003	-1.205925e-001
6.930784285683460e-003	-1.192166e-001
6.931638571397740e-003	-1.178373e-001
6.932492857112021e-003	-1.164547e-001
6.933347142826301e-003	-1.150688e-001
6.934201428540582e-003	-1.136795e-001
6.935055714254863e-003	-1.122869e-001
6.935909999969144e-003	-1.108910e-001
6.935929999969144e-003	-1.108582e-001
6.941929999969108e-003	-1.009664e-001
6.942784285683389e-003	-9.954592e-002
6.943638571397669e-003	-9.812265e-002
6.944492857111950e-003	-9.669661e-002
6.945347142826230e-003	-9.526780e-002
6.946201428540511e-003	-9.383623e-002
6.947055714254791e-003	-9.240189e-002
6.947909999969072e-003	-9.096479e-002
6.947929999969072e-003	-9.093112e-002
6.953929999969037e-003	-8.076660e-002
6.959929999969001e-003	-7.048730e-002
6.965929999968965e-003	-6.010784e-002
6.971929999968930e-003	-4.964296e-002
6.977929999968894e-003	-3.910752e-002
6.983929999968858e-003	-2.851651e-002
6.989929999968823e-003	-1.788498e-002
6.995929999968787e-003	-7.228039e-003
6.996518571397355e-003	-6.181806e-003
6.997107142825923e-003	-5.135525e-003
6.997695714254491e-003	-4.089196e-003
6.998284285683059e-003	-3.042819e-003
6.998872857111627e-003	-1.996393e-003
6.999461428540195e-003	-9.499194e-004
7.000049999968763e-003	9.660282e-005
7.001929999968752e-003	3.439185e-003
7.007929999968716e-003	1.410152e-002
7.013929999968680e-003	2.474382e-002
7.019929999968645e-003	3.535096e-002
7.025929999968609e-003	4.590786e-002
7.031929999968573e-003	5.639953e-002
7.037929999968538e-003	6.681104e-002
7.043929999968502e-003	7.712764e-002
7.049929999968467e-003	8.733463e-002
7.055929999968431e-003	9.741749e-002
7.061929999968395e-003	1.073619e-001
7.062784285682676e-003	1.087658e-001
7.063638571396956e-003	1.101665e-001
7.064492857111237e-003	1.115640e-001
7.065347142825518e-003	1.129582e-001
7.066201428539799e-003	1.143492e-001
7.067055714254079e-003	1.157369e-001
7.067909999968360e-003	1.171214e-001
7.067929999968360e-003	1.171538e-001
7.073929999968324e-003	1.267792e-001
7.079929999968288e-003	1.362244e-001
7.085929999968253e-003	1.454761e-001
7.091929999968217e-003	1.545210e-001
7.097929999968181e-003	1.633464e-001
7.103929999968146e-003	1.719396e-001
7.109929999968110e-003	1.802885e-001
7.115929999968075e-003	1.883812e-001
7.121929999968039e-003	1.962062e-001
7.127929999968003e-003	2.037524e-001
7.133929999967968e-003	2.110090e-001
7.139929999967932e-003	2.179658e-001
7.145929999967896e-003	2.246128e-001
7.151929999967861e-003	2.309407e-001
7.157929999967825e-003	2.369404e-001
7.163929999967789e-003	2.426034e-001
7.169929999967754e-003	2.479216e-001
7.175929999967718e-003	2.528875e-001
7.181929999967683e-003	2.574941e-001
7.187929999967647e-003	2.617347e-001
7.193929999967611e-003	2.656034e-001
7.199929999967576e-003	2.690947e-001
7.205929999967540e-003	2.722036e-001
7.211929999967504e-003	2.749256e-001
7.217929999967469e-003	2.772570e-001
7.223929999967433e-003	2.791944e-001
7.229929999967398e-003	2.807351e-001
7.235929999967362e-003	2.818768e-001
7.241929999967326e-003	2.826179e-001
7.247929999967291e-003	2.829574e-001
7.253929999967255e-003	2.828949e-001
7.259929999967219e-003	2.824303e-001
7.265929999967184e-003	2.815644e-001
7.271929999967148e-003	2.802983e-001
7.277929999967112e-003	2.786340e-001
7.283929999967077e-003	2.765737e-001
7.289929999967041e-003	2.741204e-001
7.295929999967006e-003	2.712775e-001
7.301929999966970e-003	2.680491e-001
7.307929999966934e-003	2.644399e-001
7.313929999966899e-003	2.604548e-001
7.319929999966863e-003	2.560997e-001
7.325929999966827e-003	2.513806e-001
7.331929999966792e-003	2.463042e-001
7.337929999966756e-003	2.408779e-001
7.343929999966720e-003	2.351093e-001
7.349929999966685e-003	2.290066e-001
7.355929999966649e-003	2.225784e-001
7.361929999966614e-003	2.158339e-001
7.367929999966578e-003	2.087828e-001
7.373929999966542e-003	2.014349e-001
7.379929999966507e-003	1.938008e-001
7.385929999966471e-003	1.858913e-001
7.391929999966435e-003	1.777177e-001
7.397929999966400e-003	1.692915e-001
7.403929999966364e-003	1.606247e-001
7.409929999966329e-003	1.517297e-001
7.415929999966293e-003	1.426190e-001
7.421929999966257e-003	1.333057e-001
7.427929999966222e-003	1.238030e-001
7.433929999966186e-003	1.141243e-001
7.434784285680467e-003	1.127326e-001
7.435638571394747e-003	1.113378e-001
7.436492857109028e-003	1.099399e-001
7.437347142823308e-003	1.085387e-001
7.438201428537589e-003	1.071345e-001
7.439055714251869e-003	1.057271e-001
7.439909999966150e-003	1.043165e-001
7.439929999966150e-003	1.042835e-001
7.445929999966115e-003	9.429444e-002
7.451929999966079e-003	8.417141e-002
7.457929999966043e-003	7.392877e-002
7.463929999966008e-003	6.358107e-002
7.469929999965972e-003	5.314303e-002
7.475929999965937e-003	4.262946e-002
7.481929999965901e-003	3.205532e-002
7.487929999965865e-003	2.143564e-002
7.493929999965830e-003	1.078549e-002
7.499929999965794e-003	1.200228e-004
7.500395714251505e-003	-7.080431e-004
7.500861428537217e-003	-1.536085e-003
7.501327142822928e-003	-2.364102e-003
7.501792857108640e-003	-3.192096e-003
7.502258571394352e-003	-4.020065e-003
7.502724285680064e-003	-4.848010e-003
7.503189999965775e-003	-5.675931e-003
7.505929999965758e-003	-1.054562e-002
7.511929999965723e-003	-2.119628e-002
7.517929999965687e-003	-3.181681e-002
7.523929999965652e-003	-4.239211e-002
7.529929999965616e-003	-5.290719e-002
7.535929999965580e-003	-6.334707e-002
7.541929999965545e-003	-7.369692e-002
7.547929999965509e-003	-8.394207e-002
7.553929999965473e-003	-9.406791e-002
7.554784285679754e-003	-9.549920e-002
7.555638571394035e-003	-9.692764e-002
7.556492857108316e-003	-9.835322e-002
7.557347142822596e-003	-9.977594e-002
7.558201428536877e-003	-1.011958e-001
7.559055714251157e-003	-1.026128e-001
7.559909999965438e-003	-1.040270e-001
7.559929999965438e-003	-1.040601e-001
7.565929999965402e-003	-1.139044e-001
7.566784285679683e-003	-1.152933e-001
7.567638571393963e-003	-1.166787e-001
7.568492857108244e-003	-1.180608e-001
7.569347142822524e-003	-1.194394e-001
7.570201428536805e-003	-1.208146e-001
7.571055714251086e-003	-1.221864e-001
7.571909999965367e-003	-1.235548e-001
7.571929999965366e-003	-1.235868e-001
7.577929999965331e-003	-1.330936e-001
7.583929999965295e-003	-1.424112e-001
7.589929999965260e-003	-1.515265e-001
7.595929999965224e-003	-1.604265e-001
7.601929999965188e-003	-1.690984e-001
7.607929999965153e-003	-1.775301e-001
7.613929999965117e-003	-1.857095e-001
7.619929999965081e-003	-1.936250e-001
7.625929999965046e-003	-2.012653e-001
7.631929999965010e-003	-2.086196e-001
7.637929999964974e-003	-2.156775e-001
7.643929999964939e-003	-2.224289e-001
7.649929999964903e-003	-2.288642e-001
7.655929999964868e-003	-2.349742e-001
7.661929999964832e-003	-2.407503e-001
7.667929999964796e-003	-2.461843e-001
7.673929999964761e-003	-2.512685e-001
7.679929999964725e-003	-2.559956e-001
7.685929999964689e-003	-2.603589e-001
7.691929999964654e-003	-2.643523e-001
7.697929999964618e-003	-2.679699e-001
7.703929999964583e-003	-2.712068e-001
7.709929999964547e-003	-2.740582e-001
7.715929999964511e-003	-2.765202e-001
7.721929999964476e-003	-2.785893e-001
7.727929999964440e-003	-2.802624e-001
7.733929999964404e-003	-2.815373e-001
7.739929999964369e-003	-2.824121e-001
7.745929999964333e-003	-2.828856e-001
7.751929999964297e-003	-2.829571e-001
7.757929999964262e-003	-2.826264e-001
7.763929999964226e-003	-2.818942e-001
7.769929999964191e-003	-2.807614e-001
7.775929999964155e-003	-2.792295e-001
7.781929999964119e-003	-2.773009e-001
7.787929999964084e-003	-2.749782e-001
7.793929999964048e-003	-2.722647e-001
7.799929999964012e-003	-2.691644e-001
7.805929999963977e-003	-2.656815e-001
7.811929999963941e-003	-2.618211e-001
7.817929999963905e-003	-2.575886e-001
7.823929999963869e-003	-2.529901e-001
7.829929999963833e-003	-2.480321e-001
7.835929999963798e-003	-2.427215e-001
7.841929999963762e-003	-2.370661e-001
7.847929999963726e-003	-2.310738e-001
7.853929999963691e-003	-2.247531e-001
7.859929999963655e-003	-2.181130e-001
7.865929999963620e-003	-2.111630e-001
7.871929999963584e-003	-2.039128e-001
7.877929999963548e-003	-1.963730e-001
7.883929999963513e-003	-1.885540e-001
7.889929999963477e-003	-1.804671e-001
7.895929999963441e-003	-1.721238e-001
7.901929999963406e-003	-1.635358e-001
7.907929999963370e-003	-1.547155e-001
7.913929999963335e-003	-1.456752e-001
7.919929999963299e-003	-1.364280e-001
7.925929999963263e-003	-1.269869e-001
7.926784285677543e-003	-1.256276e-001
7.927638571391825e-003	-1.242648e-001
7.928492857106105e-003	-1.228984e-001
7.929347142820386e-003	-1.215285e-001
7.930201428534666e-003	-1.201551e-001
7.931055714248948e-003	-1.187782e-001
7.931909999963228e-003	-1.173977e-001
7.931929999963228e-003	-1.173654e-001
7.937929999963192e-003	-1.075770e-001
7.943929999963156e-003	-9.763580e-002
7.944784285677436e-003	-9.620863e-002
7.945638571391718e-003	-9.477881e-002
7.946492857105999e-003	-9.334631e-002
7.947347142820279e-003	-9.191114e-002
7.948201428534559e-003	-9.047331e-002
7.949055714248841e-003	-8.903281e-002
7.949909999963121e-003	-8.758964e-002
7.949929999963121e-003	-8.755582e-002
7.955929999963085e-003	-7.735143e-002
7.961929999963049e-003	-6.703711e-002
7.967929999963014e-003	-5.662753e-002
7.973929999962978e-003	-4.613748e-002
7.979929999962943e-003	-3.558185e-002
7.985929999962907e-003	-2.497566e-002
7.991929999962871e-003	-1.433397e-002
7.992681428534295e-003	-1.299941e-002
7.993432857105720e-003	-1.166463e-002
7.994184285677143e-003	-1.032963e-002
7.994935714248568e-003	-8.994419e-003
7.995687142819992e-003	-7.658991e-003
7.996438571391417e-003	-6.323347e-003
7.997189999962840e-003	-4.987487e-003
7.997929999962836e-003	-3.671923e-003
8.003929999962800e-003	6.995367e-003
8.009929999962764e-003	1.765269e-002
8.015929999962729e-003	2.828495e-002
8.021929999962693e-003	3.887702e-002
8.027929999962657e-003	4.941384e-002
8.033929999962622e-003	5.988044e-002
8.039929999962586e-003	7.026196e-002
8.045929999962551e-003	8.054363e-002
8.051929999962515e-003	9.071084e-002
8.057929999962479e-003	1.007492e-001
8.058784285676759e-003	1.021672e-001
8.059638571391041e-003	1.035822e-001
8.060492857105321e-003	1.049942e-001
8.061347142819602e-003	1.064031e-001
8.062201428533882e-003	1.078090e-001
8.063055714248164e-003	1.092118e-001
8.063909999962444e-003	1.106116e-001
8.063929999962444e-003	1.106443e-001
8.069929999962408e-003	1.203822e-001
8.075929999962372e-003	1.299491e-001
8.081929999962337e-003	1.393313e-001
8.087929999962301e-003	1.485155e-001
8.093929999962266e-003	1.574886e-001
8.099929999962230e-003	1.662380e-001
8.105929999962194e-003	1.747511e-001
8.111929999962159e-003	1.830159e-001
8.117929999962123e-003	1.910206e-001
8.123929999962087e-003	1.987539e-001
8.129929999962052e-003	2.062047e-001
8.135929999962016e-003	2.133625e-001
8.141929999961980e-003	2.202171e-001
8.147929999961945e-003	2.267588e-001
8.153929999961909e-003	2.329783e-001
8.159929999961874e-003	2.388666e-001
8.165929999961838e-003	2.444156e-001
8.171929999961802e-003	2.496172e-001
8.177929999961767e-003	2.544641e-001
8.183929999961731e-003	2.589493e-001
8.189929999961695e-003	2.630667e-001
8.195929999961660e-003	2.668101e-001
8.201929999961624e-003	2.701745e-001
8.207929999961589e-003	2.731549e-001
8.213929999961553e-003	2.757471e-001
8.219929999961517e-003	2.779475e-001
8.225929999961482e-003	2.797529e-001
8.231929999961446e-003	2.811608e-001
8.237929999961410e-003	2.821691e-001
8.243929999961375e-003	2.827765e-001
8.249929999961339e-003	2.829820e-001
8.255929999961303e-003	2.827854e-001
8.261929999961268e-003	2.821870e-001
8.267929999961232e-003	2.811875e-001
8.273929999961197e-003	2.797885e-001
8.279929999961161e-003	2.779919e-001
8.285929999961125e-003	2.758002e-001
8.291929999961090e-003	2.732166e-001
8.297929999961054e-003	2.702448e-001
8.303929999961018e-003	2.668889e-001
8.309929999960983e-003	2.631538e-001
8.315929999960947e-003	2.590447e-001
8.321929999960911e-003	2.545675e-001
8.327929999960876e-003	2.497286e-001
8.333929999960840e-003	2.445347e-001
8.339929999960805e-003	2.389934e-001
8.345929999960769e-003	2.331125e-001
8.351929999960733e-003	2.269003e-001
8.357929999960698e-003	2.203657e-001
8.363929999960662e-003	2.135179e-001
8.369929999960626e-003	2.063667e-001
8.375929999960591e-003	1.989223e-001
8.381929999960555e-003	1.911951e-001
8.387929999960520e-003	1.831963e-001
8.393929999960484e-003	1.749372e-001
8.399929999960448e-003	1.664294e-001
8.405929999960413e-003	1.576852e-001
8.411929999960377e-003	1.487169e-001
8.417929999960341e-003	1.395372e-001
8.423929999960306e-003	1.301593e-001
8.429929999960270e-003	1.205964e-001
8.435929999960234e-003	1.108621e-001
8.436784285674515e-003	1.094629e-001
8.437638571388796e-003	1.080607e-001
8.438492857103077e-003	1.066553e-001
8.439347142817357e-003	1.052470e-001
8.440201428531637e-003	1.038355e-001
8.441055714245919e-003	1.024211e-001
8.441909999960199e-003	1.010035e-001
8.441929999960199e-003	1.009703e-001
8.447929999960163e-003	9.093503e-002
8.453929999960128e-003	8.077053e-002
8.459929999960092e-003	7.049126e-002
8.465929999960056e-003	6.011180e-002
8.471929999960021e-003	4.964693e-002
8.477929999959985e-003	3.911151e-002
8.483929999959949e-003	2.852052e-002
8.489929999959914e-003	1.788900e-002
8.495929999959878e-003	7.232056e-003
8.501929999959842e-003	-3.435162e-003
8.502107142816984e-003	-3.750097e-003
8.502284285674126e-003	-4.065027e-003
8.502461428531267e-003	-4.379953e-003
8.502638571388410e-003	-4.694874e-003
8.502815714245552e-003	-5.009790e-003
8.502992857102694e-003	-5.324702e-003
8.503169999959835e-003	-5.639608e-003
8.507929999959807e-003	-1.409748e-002
8.513929999959771e-003	-2.473977e-002
8.519929999959736e-003	-3.534691e-002
8.525929999959700e-003	-4.590380e-002
8.531929999959664e-003	-5.639547e-002
8.537929999959629e-003	-6.680699e-002
8.543929999959593e-003	-7.712356e-002
8.549929999959557e-003	-8.733055e-002
8.550784285673838e-003	-8.877417e-002
8.551638571388119e-003	-9.021514e-002
8.552492857102400e-003	-9.165344e-002
8.553347142816680e-003	-9.308908e-002
8.554201428530960e-003	-9.452205e-002
8.555055714245242e-003	-9.595237e-002
8.555909999959522e-003	-9.738003e-002
8.555929999959522e-003	-9.741342e-002
8.561929999959486e-003	-1.073579e-001
8.567929999959451e-003	-1.171497e-001
8.568784285673731e-003	-1.185308e-001
8.569638571388013e-003	-1.199083e-001
8.570492857102293e-003	-1.212824e-001
8.571347142816573e-003	-1.226529e-001
8.572201428530853e-003	-1.240199e-001
8.573055714245135e-003	-1.253834e-001
8.573909999959415e-003	-1.267433e-001
8.573929999959415e-003	-1.267751e-001
8.579929999959379e-003	-1.362204e-001
8.585929999959344e-003	-1.454720e-001
8.591929999959308e-003	-1.545170e-001
8.597929999959272e-003	-1.633423e-001
8.603929999959237e-003	-1.719355e-001
8.609929999959201e-003	-1.802844e-001
8.615929999959165e-003	-1.883771e-001
8.621929999959130e-003	-1.962021e-001
8.627929999959094e-003	-2.037483e-001
8.633929999959059e-003	-2.110049e-001
8.639929999959023e-003	-2.179617e-001
8.645929999958987e-003	-2.246088e-001
8.651929999958952e-003	-2.309366e-001
8.657929999958916e-003	-2.369363e-001
8.663929999958880e-003	-2.425993e-001
8.669929999958845e-003	-2.479175e-001
8.675929999958809e-003	-2.528835e-001
8.681929999958774e-003	-2.574900e-001
8.687929999958738e-003	-2.617307e-001
8.693929999958702e-003	-2.655994e-001
8.699929999958667e-003	-2.690906e-001
8.705929999958631e-003	-2.721995e-001
8.711929999958595e-003	-2.749216e-001
8.717929999958560e-003	-2.772530e-001
8.723929999958524e-003	-2.791904e-001
8.729929999958488e-003	-2.807310e-001
8.735929999958453e-003	-2.818727e-001
8.741929999958417e-003	-2.826138e-001
8.747929999958382e-003	-2.829533e-001
8.753929999958346e-003	-2.828908e-001
8.759929999958310e-003	-2.824262e-001
8.765929999958275e-003	-2.815602e-001
8.771929999958239e-003	-2.802942e-001
8.777929999958203e-003	-2.786298e-001
8.783929999958168e-003	-2.765695e-001
8.789929999958132e-003	-2.741162e-001
8.795929999958096e-003	-2.712733e-001
8.801929999958061e-003	-2.680449e-001
8.807929999958025e-003	-2.644356e-001
8.813929999957990e-003	-2.604506e-001
8.819929999957954e-003	-2.560954e-001
8.825929999957918e-003	-2.513763e-001
8.831929999957883e-003	-2.462999e-001
8.837929999957847e-003	-2.408736e-001
8.843929999957811e-003	-2.351049e-001
8.849929999957776e-003	-2.290022e-001
8.855929999957740e-003	-2.225740e-001
8.861929999957705e-003	-2.158295e-001
8.867929999957669e-003	-2.087783e-001
8.873929999957633e-003	-2.014305e-001
8.879929999957598e-003	-1.937963e-001
8.885929999957562e-003	-1.858868e-001
8.891929999957526e-003	-1.777131e-001
8.897929999957491e-003	-1.692869e-001
8.903929999957455e-003	-1.606201e-001
8.909929999957419e-003	-1.517251e-001
8.915929999957384e-003	-1.426144e-001
8.921929999957348e-003	-1.333011e-001
8.927929999957313e-003	-1.237983e-001
8.928784285671593e-003	-1.224306e-001
8.929638571385875e-003	-1.210594e-001
8.930492857100155e-003	-1.196849e-001
8.931347142814435e-003	-1.183068e-001
8.932201428528715e-003	-1.169254e-001
8.933055714242997e-003	-1.155405e-001
8.933909999957277e-003	-1.141522e-001
8.933929999957277e-003	-1.141197e-001
8.939929999957241e-003	-1.042788e-001
8.940784285671521e-003	-1.028652e-001
8.941638571385803e-003	-1.014487e-001
8.942492857100083e-003	-1.000293e-001
8.943347142814364e-003	-9.860710e-002
8.944201428528644e-003	-9.718202e-002
8.945055714242926e-003	-9.575408e-002
8.945909999957206e-003	-9.432328e-002
8.945929999957206e-003	-9.428975e-002
8.951929999957170e-003	-8.416670e-002
8.957929999957134e-003	-7.392405e-002
8.963929999957099e-003	-6.357634e-002
8.969929999957063e-003	-5.313828e-002
8.975929999957027e-003	-4.262471e-002
8.981929999956992e-003	-3.205056e-002
8.987929999956956e-003	-2.143086e-002
8.993929999956921e-003	-1.078069e-002
8.994495714242632e-003	-9.775481e-003
8.995061428528342e-003	-8.770175e-003
8.995627142814053e-003	-7.764776e-003
8.996192857099765e-003	-6.759285e-003
8.996758571385476e-003	-5.753702e-003
8.997324285671186e-003	-4.748027e-003
8.997889999956897e-003	-3.742259e-003
8.999929999956885e-003	-1.152228e-004
9.005929999956849e-003	1.055044e-002
9.011929999956814e-003	2.120109e-002
9.017929999956778e-003	3.182162e-002
9.023929999956742e-003	4.239695e-002
9.029929999956707e-003	5.291201e-002
9.035929999956671e-003	6.335190e-002
9.041929999956636e-003	7.370176e-002
9.047929999956600e-003	8.394691e-002
9.053929999956564e-003	9.407275e-002
9.059929999956529e-003	1.040649e-001
9.060784285670809e-003	1.054760e-001
9.061638571385091e-003	1.068840e-001
9.062492857099371e-003	1.082888e-001
9.063347142813651e-003	1.096905e-001
9.064201428527931e-003	1.110890e-001
9.065055714242213e-003	1.124844e-001
9.065909999956493e-003	1.138766e-001
9.065929999956493e-003	1.139092e-001
9.071929999956457e-003	1.235916e-001
9.077929999956422e-003	1.330984e-001
9.083929999956386e-003	1.424161e-001
9.089929999956350e-003	1.515314e-001
9.095929999956315e-003	1.604313e-001
9.101929999956279e-003	1.691033e-001
9.107929999956244e-003	1.775350e-001
9.113929999956208e-003	1.857144e-001
9.119929999956172e-003	1.936298e-001
9.125929999956137e-003	2.012702e-001
9.131929999956101e-003	2.086245e-001
9.137929999956065e-003	2.156823e-001
9.143929999956030e-003	2.224337e-001
9.149929999955994e-003	2.288690e-001
9.155929999955959e-003	2.349790e-001
9.161929999955923e-003	2.407551e-001
9.167929999955887e-003	2.461892e-001
9.173929999955852e-003	2.512733e-001
9.179929999955816e-003	2.560004e-001
9.185929999955780e-003	2.603637e-001
9.191929999955745e-003	2.643571e-001
9.197929999955709e-003	2.679747e-001
9.203929999955673e-003	2.712116e-001
9.209929999955638e-003	2.740631e-001
9.215929999955602e-003	2.765251e-001
9.221929999955567e-003	2.785941e-001
9.227929999955531e-003	2.802673e-001
9.233929999955495e-003	2.815422e-001
9.239929999955460e-003	2.824170e-001
9.245929999955424e-003	2.828905e-001
9.251929999955388e-003	2.829619e-001
9.257929999955353e-003	2.826313e-001
9.263929999955317e-003	2.818991e-001
9.269929999955281e-003	2.807663e-001
9.275929999955246e-003	2.792344e-001
9.281929999955210e-003	2.773058e-001
9.287929999955175e-003	2.749831e-001
9.293929999955139e-003	2.722697e-001
9.299929999955103e-003	2.691694e-001
9.305929999955068e-003	2.656865e-001
9.311929999955032e-003	2.618261e-001
9.317929999954996e-003	2.575937e-001
9.323929999954961e-003	2.529952e-001
9.329929999954925e-003	2.480371e-001
9.335929999954890e-003	2.427266e-001
9.341929999954854e-003	2.370712e-001
9.347929999954818e-003	2.310789e-001
9.353929999954783e-003	2.247582e-001
9.359929999954747e-003	2.181182e-001
9.365929999954711e-003	2.111682e-001
9.371929999954676e-003	2.039181e-001
9.377929999954640e-003	1.963782e-001
9.383929999954604e-003	1.885593e-001
9.389929999954569e-003	1.804724e-001
9.395929999954533e-003	1.721291e-001
9.401929999954498e-003	1.635411e-001
9.407929999954462e-003	1.547208e-001
9.413929999954426e-003	1.456806e-001
9.419929999954391e-003	1.364334e-001
9.425929999954355e-003	1.269923e-001
9.431929999954319e-003	1.173708e-001
9.432784285668600e-003	1.159869e-001
9.433638571382881e-003	1.145997e-001
9.434492857097162e-003	1.132093e-001
9.435347142811442e-003	1.118157e-001
9.436201428525722e-003	1.104188e-001
9.437055714240004e-003	1.090187e-001
9.437909999954284e-003	1.076153e-001
9.437929999954284e-003	1.075824e-001
9.443929999954248e-003	9.764124e-002
9.449929999954213e-003	8.756128e-002
9.455929999954177e-003	7.735691e-002
9.461929999954141e-003	6.704261e-002
9.467929999954106e-003	5.663303e-002
9.473929999954070e-003	4.614298e-002
9.479929999954034e-003	3.558738e-002
